SCH_YEAR,DIST_NAME,SCH_NAME,DISAGG_LABEL,FOUR_YR_GRADRATE,,,,,,,,,,,,
20122013,Knott County,Cordia School,African American,***,,,,,,,,,,,,
20122013,Knott County,Cordia School,Hispanic,***,,,,,,,,,,,,
20122013,Knott County,Cordia School,Asian,***,,,,,,,,,,,,
20122013,Knott County,Cordia School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Knott County,Cordia School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Knott County,Cordia School,Two or more races,***,,,,,,,,,,,,
20122013,Knott County,Cordia School,Migrant,***,,,,,,,,,,,,
20122013,Knott County,Cordia School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Knott County,Cordia School,Free/Reduced-Price Meals,83.3,,,,,,,,,,,,
20122013,Knott County,Cordia School,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Knott County,Cordia School,Gap Group (non-duplicated),85.0,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,All Students,87.9,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,Male,81.8,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,Female,94.8,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,White (Non-Hispanic),87.7,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,African American,***,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,Hispanic,***,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,Asian,***,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,Two or more races,***,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,Migrant,***,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,Free/Reduced-Price Meals,87.2,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,Disability-With IEP (Total),78.6,,,,,,,,,,,,
20122013,Knott County,Knott County Central High School,Gap Group (non-duplicated),87.6,,,,,,,,,,,,
20122013,Knott County,--District Total--,All Students,87.7,,,,,,,,,,,,
20122013,Knott County,--District Total--,Male,81.8,,,,,,,,,,,,
20122013,Knott County,--District Total--,Female,94.3,,,,,,,,,,,,
20122013,Knott County,--District Total--,White (Non-Hispanic),87.1,,,,,,,,,,,,
20122013,Knott County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Knott County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Knott County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Knott County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Knott County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Knott County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Knott County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Knott County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Knott County,--District Total--,Free/Reduced-Price Meals,86.6,,,,,,,,,,,,
20122013,Knott County,--District Total--,Disability-With IEP (Total),73.3,,,,,,,,,,,,
20122013,Knott County,--District Total--,Gap Group (non-duplicated),87.2,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,All Students,90.4,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,Male,88.2,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,Female,92.9,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,White (Non-Hispanic),90.3,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,African American,***,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,Hispanic,***,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,Asian,***,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,Two or more races,***,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,Migrant,***,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,Free/Reduced-Price Meals,88.3,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,Disability-With IEP (Total),86.7,,,,,,,,,,,,
20122013,Knox County,Knox Central High School,Gap Group (non-duplicated),88.3,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,All Students,95.2,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,Male,91.2,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,Female,100.0,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,White (Non-Hispanic),95.0,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,African American,***,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,Hispanic,***,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,Asian,***,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,Two or more races,***,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,Migrant,***,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,Free/Reduced-Price Meals,95.3,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,Disability-With IEP (Total),80.0,,,,,,,,,,,,
20122013,Knox County,Lynn Camp Schools,Gap Group (non-duplicated),95.3,,,,,,,,,,,,
20122013,Knox County,--District Total--,All Students,87.4,,,,,,,,,,,,
20122013,Knox County,--District Total--,Male,83.5,,,,,,,,,,,,
20122013,Knox County,--District Total--,Female,92.1,,,,,,,,,,,,
20122013,Knox County,--District Total--,White (Non-Hispanic),87.2,,,,,,,,,,,,
20122013,Knox County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Knox County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Knox County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Knox County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Knox County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Knox County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Knox County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Knox County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Knox County,--District Total--,Free/Reduced-Price Meals,84.6,,,,,,,,,,,,
20122013,Knox County,--District Total--,Disability-With IEP (Total),78.1,,,,,,,,,,,,
20122013,Knox County,--District Total--,Gap Group (non-duplicated),84.7,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,All Students,98.7,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,Male,98.7,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,Female,98.8,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,White (Non-Hispanic),98.6,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,African American,***,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,Hispanic,***,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,Asian,***,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,Two or more races,***,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,Migrant,***,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,Free/Reduced-Price Meals,98.6,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,Disability-With IEP (Total),88.9,,,,,,,,,,,,
20122013,LaRue County,LaRue County High School,Gap Group (non-duplicated),97.5,,,,,,,,,,,,
20122013,LaRue County,--District Total--,All Students,98.7,,,,,,,,,,,,
20122013,LaRue County,--District Total--,Male,98.7,,,,,,,,,,,,
20122013,LaRue County,--District Total--,Female,98.8,,,,,,,,,,,,
20122013,LaRue County,--District Total--,White (Non-Hispanic),98.6,,,,,,,,,,,,
20122013,LaRue County,--District Total--,African American,***,,,,,,,,,,,,
20122013,LaRue County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,LaRue County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,LaRue County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,LaRue County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,LaRue County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,LaRue County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,LaRue County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,LaRue County,--District Total--,Free/Reduced-Price Meals,98.6,,,,,,,,,,,,
20122013,LaRue County,--District Total--,Disability-With IEP (Total),88.9,,,,,,,,,,,,
20122013,LaRue County,--District Total--,Gap Group (non-duplicated),97.5,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,All Students,83.3,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,Male,80.5,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,Female,85.8,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,White (Non-Hispanic),83.4,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,African American,70.0,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,Hispanic,***,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,Asian,***,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,Two or more races,***,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,Migrant,***,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,Free/Reduced-Price Meals,81.2,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,Disability-With IEP (Total),71.1,,,,,,,,,,,,
20122013,Laurel County,North Laurel High School,Gap Group (non-duplicated),80.9,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,All Students,82.2,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,Male,76.6,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,Female,87.3,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,White (Non-Hispanic),81.7,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,African American,***,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,Hispanic,***,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,Asian,***,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,Two or more races,***,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,Migrant,***,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,Free/Reduced-Price Meals,79.7,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,Disability-With IEP (Total),75.0,,,,,,,,,,,,
20122013,Laurel County,South Laurel High School,Gap Group (non-duplicated),79.9,,,,,,,,,,,,
20122013,Laurel County,--District Total--,All Students,79.3,,,,,,,,,,,,
20122013,Laurel County,--District Total--,Male,75.5,,,,,,,,,,,,
20122013,Laurel County,--District Total--,Female,82.9,,,,,,,,,,,,
20122013,Laurel County,--District Total--,White (Non-Hispanic),78.9,,,,,,,,,,,,
20122013,Laurel County,--District Total--,African American,76.9,,,,,,,,,,,,
20122013,Laurel County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Laurel County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Laurel County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Laurel County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Laurel County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Laurel County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Laurel County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Laurel County,--District Total--,Free/Reduced-Price Meals,76.6,,,,,,,,,,,,
20122013,Laurel County,--District Total--,Disability-With IEP (Total),71.6,,,,,,,,,,,,
20122013,Laurel County,--District Total--,Gap Group (non-duplicated),76.8,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,All Students,95.0,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,Male,91.3,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,Female,98.6,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,White (Non-Hispanic),95.0,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,African American,***,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,Hispanic,***,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,Asian,***,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,Two or more races,***,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,Migrant,***,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,Free/Reduced-Price Meals,94.8,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,Disability-With IEP (Total),94.4,,,,,,,,,,,,
20122013,Lawrence County,Lawrence County High School,Gap Group (non-duplicated),95.0,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,All Students,95.0,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,Male,91.3,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,Female,98.6,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,White (Non-Hispanic),95.0,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,Free/Reduced-Price Meals,94.8,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,Disability-With IEP (Total),94.4,,,,,,,,,,,,
20122013,Lawrence County,--District Total--,Gap Group (non-duplicated),95.0,,,,,,,,,,,,
20122013,Lee County,Lee County High School,All Students,89.2,,,,,,,,,,,,
20122013,Lee County,Lee County High School,Male,88.6,,,,,,,,,,,,
20122013,Lee County,Lee County High School,Female,89.7,,,,,,,,,,,,
20122013,Lee County,Lee County High School,White (Non-Hispanic),89.0,,,,,,,,,,,,
20122013,Lee County,Lee County High School,African American,***,,,,,,,,,,,,
20122013,Lee County,Lee County High School,Hispanic,***,,,,,,,,,,,,
20122013,Lee County,Lee County High School,Asian,***,,,,,,,,,,,,
20122013,Lee County,Lee County High School,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Lee County,Lee County High School,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Lee County,Lee County High School,Two or more races,***,,,,,,,,,,,,
20122013,Lee County,Lee County High School,Migrant,***,,,,,,,,,,,,
20122013,Lee County,Lee County High School,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Lee County,Lee County High School,Free/Reduced-Price Meals,89.8,,,,,,,,,,,,
20122013,Lee County,Lee County High School,Disability-With IEP (Total),***,,,,,,,,,,,,
20122013,Lee County,Lee County High School,Gap Group (non-duplicated),89.8,,,,,,,,,,,,
20122013,Lee County,--District Total--,All Students,88.1,,,,,,,,,,,,
20122013,Lee County,--District Total--,Male,88.6,,,,,,,,,,,,
20122013,Lee County,--District Total--,Female,87.5,,,,,,,,,,,,
20122013,Lee County,--District Total--,White (Non-Hispanic),88.0,,,,,,,,,,,,
20122013,Lee County,--District Total--,African American,***,,,,,,,,,,,,
20122013,Lee County,--District Total--,Hispanic,***,,,,,,,,,,,,
20122013,Lee County,--District Total--,Asian,***,,,,,,,,,,,,
20122013,Lee County,--District Total--,American Indian or Alaska Native,***,,,,,,,,,,,,
20122013,Lee County,--District Total--,Native Hawaiian or Other Pacific Islander,***,,,,,,,,,,,,
20122013,Lee County,--District Total--,Two or more races,***,,,,,,,,,,,,
20122013,Lee County,--District Total--,Migrant,***,,,,,,,,,,,,
20122013,Lee County,--District Total--,Limited English Proficiency,***,,,,,,,,,,,,
20122013,Lee County,--District Total--,Free/Reduced-Price Meals,89.8,,,,,,,,,,,,
20122013,Lee County,--District Total--,Disability-With IEP (Total),***,,,,,,,,,,,,
