SCH_YEAR,SCH_CD,DIST_NAME,SCH_NAME,DISAGG_LABEL,FOUR_YEAR_GRADRATE
20112012,341,Lincoln County,--District Total--,Two or more races,***
20112012,345050,Livingston County,Livingston Central High School,All Students,81.7
20112012,345050,Livingston County,Livingston Central High School,Male,82.4
20112012,345050,Livingston County,Livingston Central High School,Female,81.1
20112012,345050,Livingston County,Livingston Central High School,White (Non-Hispanic),81.0
20112012,345050,Livingston County,Livingston Central High School,African American,***
20112012,345050,Livingston County,Livingston Central High School,Hispanic,***
20112012,345050,Livingston County,Livingston Central High School,Asian,***
20112012,345050,Livingston County,Livingston Central High School,American Indian or Alaska Native,***
20112012,345050,Livingston County,Livingston Central High School,Two or more races,***
20112012,345,Livingston County,--District Total--,All Students,81.7
20112012,345,Livingston County,--District Total--,Male,82.4
20112012,345,Livingston County,--District Total--,Female,81.1
20112012,345,Livingston County,--District Total--,White (Non-Hispanic),81.0
20112012,345,Livingston County,--District Total--,African American,***
20112012,345,Livingston County,--District Total--,Hispanic,***
20112012,345,Livingston County,--District Total--,Asian,***
20112012,345,Livingston County,--District Total--,American Indian or Alaska Native,***
20112012,345,Livingston County,--District Total--,Two or more races,***
20112012,351140,Logan County,Logan County High School,All Students,84.4
20112012,351140,Logan County,Logan County High School,Male,81.9
20112012,351140,Logan County,Logan County High School,Female,87.7
20112012,351140,Logan County,Logan County High School,White (Non-Hispanic),84.6
20112012,351140,Logan County,Logan County High School,African American,***
20112012,351140,Logan County,Logan County High School,Hispanic,***
20112012,351140,Logan County,Logan County High School,Asian,***
20112012,351140,Logan County,Logan County High School,American Indian or Alaska Native,***
20112012,351140,Logan County,Logan County High School,Two or more races,***
20112012,351,Logan County,--District Total--,All Students,84.4
20112012,351,Logan County,--District Total--,Male,81.9
20112012,351,Logan County,--District Total--,Female,87.7
20112012,351,Logan County,--District Total--,White (Non-Hispanic),84.6
20112012,351,Logan County,--District Total--,African American,***
20112012,351,Logan County,--District Total--,Hispanic,***
20112012,351,Logan County,--District Total--,Asian,***
20112012,351,Logan County,--District Total--,American Indian or Alaska Native,***
20112012,351,Logan County,--District Total--,Two or more races,***
20112012,354020,Ludlow Independent,Ludlow High School,All Students,85.3
20112012,354020,Ludlow Independent,Ludlow High School,Male,92.5
20112012,354020,Ludlow Independent,Ludlow High School,Female,78.3
20112012,354020,Ludlow Independent,Ludlow High School,White (Non-Hispanic),85.3
20112012,354020,Ludlow Independent,Ludlow High School,African American,***
20112012,354020,Ludlow Independent,Ludlow High School,Hispanic,***
20112012,354020,Ludlow Independent,Ludlow High School,Asian,***
20112012,354020,Ludlow Independent,Ludlow High School,American Indian or Alaska Native,***
20112012,354020,Ludlow Independent,Ludlow High School,Two or more races,***
20112012,354,Ludlow Independent,--District Total--,All Students,85.3
20112012,354,Ludlow Independent,--District Total--,Male,92.5
20112012,354,Ludlow Independent,--District Total--,Female,78.3
20112012,354,Ludlow Independent,--District Total--,White (Non-Hispanic),85.3
20112012,354,Ludlow Independent,--District Total--,African American,***
20112012,354,Ludlow Independent,--District Total--,Hispanic,***
20112012,354,Ludlow Independent,--District Total--,Asian,***
20112012,354,Ludlow Independent,--District Total--,American Indian or Alaska Native,***
20112012,354,Ludlow Independent,--District Total--,Two or more races,***
20112012,361070,Lyon County,Lyon County High School,All Students,91.4
20112012,361070,Lyon County,Lyon County High School,Male,97.0
20112012,361070,Lyon County,Lyon County High School,Female,87.5
20112012,361070,Lyon County,Lyon County High School,White (Non-Hispanic),91.0
20112012,361070,Lyon County,Lyon County High School,African American,***
20112012,361070,Lyon County,Lyon County High School,Hispanic,***
20112012,361070,Lyon County,Lyon County High School,Asian,***
20112012,361070,Lyon County,Lyon County High School,American Indian or Alaska Native,***
20112012,361070,Lyon County,Lyon County High School,Two or more races,***
20112012,361,Lyon County,--District Total--,All Students,91.4
20112012,361,Lyon County,--District Total--,Male,97.0
20112012,361,Lyon County,--District Total--,Female,87.5
20112012,361,Lyon County,--District Total--,White (Non-Hispanic),91.0
20112012,361,Lyon County,--District Total--,African American,***
20112012,361,Lyon County,--District Total--,Hispanic,***
20112012,361,Lyon County,--District Total--,Asian,***
20112012,361,Lyon County,--District Total--,American Indian or Alaska Native,***
20112012,361,Lyon County,--District Total--,Two or more races,***
20112012,365050,Madison County,Madison Central High School,All Students,78.0
20112012,365050,Madison County,Madison Central High School,Male,76.4
20112012,365050,Madison County,Madison Central High School,Female,79.6
20112012,365050,Madison County,Madison Central High School,White (Non-Hispanic),79.7
20112012,365050,Madison County,Madison Central High School,African American,77.5
20112012,365050,Madison County,Madison Central High School,Hispanic,***
20112012,365050,Madison County,Madison Central High School,Asian,***
20112012,365050,Madison County,Madison Central High School,American Indian or Alaska Native,***
20112012,365050,Madison County,Madison Central High School,Two or more races,***
20112012,365150,Madison County,Madison Southern High School,All Students,79.6
20112012,365150,Madison County,Madison Southern High School,Male,77.4
20112012,365150,Madison County,Madison Southern High School,Female,82.1
20112012,365150,Madison County,Madison Southern High School,White (Non-Hispanic),79.3
20112012,365150,Madison County,Madison Southern High School,African American,***
20112012,365150,Madison County,Madison Southern High School,Hispanic,***
20112012,365150,Madison County,Madison Southern High School,Asian,***
20112012,365150,Madison County,Madison Southern High School,American Indian or Alaska Native,***
20112012,365150,Madison County,Madison Southern High School,Two or more races,***
20112012,365460,Madison County,Model Laboratory High School,All Students,91.2
20112012,365460,Madison County,Model Laboratory High School,Male,92.1
20112012,365460,Madison County,Model Laboratory High School,Female,90.2
20112012,365460,Madison County,Model Laboratory High School,White (Non-Hispanic),89.1
20112012,365460,Madison County,Model Laboratory High School,African American,***
20112012,365460,Madison County,Model Laboratory High School,Hispanic,***
20112012,365460,Madison County,Model Laboratory High School,Asian,***
20112012,365460,Madison County,Model Laboratory High School,American Indian or Alaska Native,***
20112012,365460,Madison County,Model Laboratory High School,Two or more races,***
20112012,365,Madison County,--District Total--,All Students,78.8
20112012,365,Madison County,--District Total--,Male,77.2
20112012,365,Madison County,--District Total--,Female,80.6
20112012,365,Madison County,--District Total--,White (Non-Hispanic),79.6
20112012,365,Madison County,--District Total--,African American,84.5
20112012,365,Madison County,--District Total--,Hispanic,***
20112012,365,Madison County,--District Total--,Asian,***
20112012,365,Madison County,--District Total--,American Indian or Alaska Native,***
20112012,365,Madison County,--District Total--,Two or more races,***
20112012,371370,Magoffin County,Magoffin County High School,All Students,76.0
20112012,371370,Magoffin County,Magoffin County High School,Male,70.9
20112012,371370,Magoffin County,Magoffin County High School,Female,81.4
20112012,371370,Magoffin County,Magoffin County High School,White (Non-Hispanic),75.4
20112012,371370,Magoffin County,Magoffin County High School,African American,***
20112012,371370,Magoffin County,Magoffin County High School,Hispanic,***
20112012,371370,Magoffin County,Magoffin County High School,Asian,***
20112012,371370,Magoffin County,Magoffin County High School,American Indian or Alaska Native,***
20112012,371370,Magoffin County,Magoffin County High School,Two or more races,***
20112012,371,Magoffin County,--District Total--,All Students,76.0
20112012,371,Magoffin County,--District Total--,Male,70.9
20112012,371,Magoffin County,--District Total--,Female,81.4
20112012,371,Magoffin County,--District Total--,White (Non-Hispanic),75.4
20112012,371,Magoffin County,--District Total--,African American,***
20112012,371,Magoffin County,--District Total--,Hispanic,***
20112012,371,Magoffin County,--District Total--,Asian,***
20112012,371,Magoffin County,--District Total--,American Indian or Alaska Native,***
20112012,371,Magoffin County,--District Total--,Two or more races,***
20112012,375515,Marion County,Marion County High School,All Students,78.7
20112012,375515,Marion County,Marion County High School,Male,74.6
20112012,375515,Marion County,Marion County High School,Female,82.9
20112012,375515,Marion County,Marion County High School,White (Non-Hispanic),84.4
20112012,375515,Marion County,Marion County High School,African American,***
20112012,375515,Marion County,Marion County High School,Hispanic,***
20112012,375515,Marion County,Marion County High School,Asian,***
20112012,375515,Marion County,Marion County High School,American Indian or Alaska Native,***
20112012,375515,Marion County,Marion County High School,Two or more races,***
20112012,375,Marion County,--District Total--,All Students,78.7
20112012,375,Marion County,--District Total--,Male,74.6
20112012,375,Marion County,--District Total--,Female,82.9
20112012,375,Marion County,--District Total--,White (Non-Hispanic),84.4
20112012,375,Marion County,--District Total--,African American,***
20112012,375,Marion County,--District Total--,Hispanic,***
20112012,375,Marion County,--District Total--,Asian,***
20112012,375,Marion County,--District Total--,American Indian or Alaska Native,***
20112012,375,Marion County,--District Total--,Two or more races,***
20112012,381088,Marshall County,Marshall County High School,All Students,73.2
20112012,381088,Marshall County,Marshall County High School,Male,68.8
20112012,381088,Marshall County,Marshall County High School,Female,77.6
20112012,381088,Marshall County,Marshall County High School,White (Non-Hispanic),73.2
20112012,381088,Marshall County,Marshall County High School,African American,***
20112012,381088,Marshall County,Marshall County High School,Hispanic,***
20112012,381088,Marshall County,Marshall County High School,Asian,***
20112012,381088,Marshall County,Marshall County High School,American Indian or Alaska Native,***
20112012,381088,Marshall County,Marshall County High School,Two or more races,***
20112012,381,Marshall County,--District Total--,All Students,78.4
20112012,381,Marshall County,--District Total--,Male,72.8
20112012,381,Marshall County,--District Total--,Female,84.1
20112012,381,Marshall County,--District Total--,White (Non-Hispanic),78.5
20112012,381,Marshall County,--District Total--,African American,***
20112012,381,Marshall County,--District Total--,Hispanic,***
20112012,381,Marshall County,--District Total--,Asian,***
