SCH_YEAR,SCH_NAME,SCH_CD,COHORT_TYPE,TARGET_LABEL,DISAGG_LABEL,FOUR_YR_GRADRATE
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,Two or more races,***
20152016,Eastern High,275007,FIVE YEAR,Numerator Count,White (Non-Hispanic),266
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,African American,86
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,All Students,407
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,Asian,15
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,Disability-With IEP (Total),***
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,Female,190
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,100
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,GAP,164
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,Hispanic,22
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,Limited English Proficiency,***
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,Male,217
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,Migrant,
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,Two or more races,***
20152016,Eastern High,275007,FIVE YEAR,Denominator Count,White (Non-Hispanic),277
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,African American,92.2
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,All Students,91.3
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,Asian,***
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,Disability-With IEP (Total),84.6
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,English Learners,71.4
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,Female,92.8
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,93.3
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,GAP,92.3
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,Hispanic,92.5
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,Male,90.2
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,Migrant,
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,Two or more races,***
20152016,Fairdale High School,275057,FIVE YEAR,Actual Score,White (Non-Hispanic),90.3
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,African American,47
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,All Students,232
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,Asian,***
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,Disability-With IEP (Total),22
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,Female,103
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,166
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,GAP,179
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,Hispanic,37
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,Limited English Proficiency,10
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,Male,129
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,Migrant,
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,Two or more races,***
20152016,Fairdale High School,275057,FIVE YEAR,Numerator Count,White (Non-Hispanic),140
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,African American,51
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,All Students,254
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,Asian,***
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,Disability-With IEP (Total),26
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,Female,111
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,178
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,GAP,194
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,Hispanic,40
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,Limited English Proficiency,14
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,Male,143
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,Migrant,
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,Two or more races,***
20152016,Fairdale High School,275057,FIVE YEAR,Denominator Count,White (Non-Hispanic),155
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,African American,83.6
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,All Students,87.7
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,American Indian or Alaska Native,***
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,Asian,96.7
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,Disability-With IEP (Total),79.4
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,English Learners,89.2
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,Female,91.7
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,89.7
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,GAP,86.5
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,Hispanic,100.0
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,Male,84.6
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,Migrant,
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,Two or more races,***
20152016,Fern Creek High School,275012,FIVE YEAR,Actual Score,White (Non-Hispanic),87.3
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,African American,107
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,All Students,308
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,American Indian or Alaska Native,***
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,Asian,29
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,Disability-With IEP (Total),27
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,Female,143
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,192
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,GAP,230
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,Hispanic,29
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,Limited English Proficiency,33
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,Male,165
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,Migrant,
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,Two or more races,***
20152016,Fern Creek High School,275012,FIVE YEAR,Numerator Count,White (Non-Hispanic),137
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,African American,128
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,All Students,351
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,American Indian or Alaska Native,***
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,Asian,30
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,Disability-With IEP (Total),34
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,Female,156
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,214
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,GAP,266
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,Hispanic,29
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,Limited English Proficiency,37
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,Male,195
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,Migrant,
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,Two or more races,***
20152016,Fern Creek High School,275012,FIVE YEAR,Denominator Count,White (Non-Hispanic),157
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,African American,71.9
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,All Students,68.8
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,Asian,82.1
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,Disability-With IEP (Total),67.5
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,English Learners,72.5
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,Female,75.8
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,78.1
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,GAP,73.1
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,Hispanic,83.3
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,Male,62.4
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,Migrant,
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,***
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,Two or more races,***
20152016,Iroquois High,275335,FIVE YEAR,Actual Score,White (Non-Hispanic),53.6
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,African American,100
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,All Students,174
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,Asian,23
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,Disability-With IEP (Total),27
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,Female,91
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,153
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,GAP,171
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,Hispanic,10
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,Limited English Proficiency,29
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,Male,83
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,Migrant,
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,***
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,Two or more races,***
20152016,Iroquois High,275335,FIVE YEAR,Numerator Count,White (Non-Hispanic),37
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,African American,139
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,All Students,253
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,Asian,28
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,Disability-With IEP (Total),40
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,Female,120
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,196
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,GAP,234
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,Hispanic,12
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,Limited English Proficiency,40
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,Male,133
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,Migrant,
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,***
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,Two or more races,***
20152016,Iroquois High,275335,FIVE YEAR,Denominator Count,White (Non-Hispanic),69
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,African American,84.4
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,All Students,87.3
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,American Indian or Alaska Native,***
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,Asian,***
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,Disability-With IEP (Total),***
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,English Learners,54.5
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,Female,89.8
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,90.4
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,GAP,84.9
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,Hispanic,82.8
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,Male,85.6
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,Migrant,
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,***
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,Two or more races,***
20152016,Jeffersontown High School,275065,FIVE YEAR,Actual Score,White (Non-Hispanic),89.2
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,African American,103
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,All Students,281
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,American Indian or Alaska Native,***
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,Asian,***
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,Disability-With IEP (Total),***
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,Female,115
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,150
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,GAP,186
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,Hispanic,24
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,Limited English Proficiency,6
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,Male,166
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,Migrant,
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,***
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,Two or more races,***
20152016,Jeffersontown High School,275065,FIVE YEAR,Numerator Count,White (Non-Hispanic),141
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,African American,122
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,All Students,322
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,American Indian or Alaska Native,***
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,Asian,***
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,Disability-With IEP (Total),***
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,Female,128
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,166
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,GAP,219
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,Hispanic,29
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,Limited English Proficiency,11
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,Male,194
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,Migrant,
20152016,Jeffersontown High School,275065,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,***
