SCH_YEAR,SCH_NUMBER,SCH_NAME,COHORT_TYPE,TARGET_LABEL,DISAGG_LABEL,FOUR_YR_GRADRATE
20162017,,---District Total---,FOUR YEAR,Actual Score,American Indian or Alaska Native,
20162017,,---District Total---,FOUR YEAR,Actual Score,Asian,
20162017,,---District Total---,FOUR YEAR,Actual Score,Disability-With IEP (Total),***
20162017,,---District Total---,FOUR YEAR,Actual Score,English Learners,
20162017,,---District Total---,FOUR YEAR,Actual Score,Female,89.5
20162017,,---District Total---,FOUR YEAR,Actual Score,Free/Reduced-Price Meals,81.3
20162017,,---District Total---,FOUR YEAR,Actual Score,GAP,78.9
20162017,,---District Total---,FOUR YEAR,Actual Score,Hispanic,***
20162017,,---District Total---,FOUR YEAR,Actual Score,Male,89.5
20162017,,---District Total---,FOUR YEAR,Actual Score,Migrant,
20162017,,---District Total---,FOUR YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FOUR YEAR,Actual Score,Two or more races,
20162017,,---District Total---,FOUR YEAR,Actual Score,White (Non-Hispanic),88.9
20162017,,---District Total---,FOUR YEAR,Met Target,African American,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,All Students,No
20162017,,---District Total---,FOUR YEAR,Met Target,American Indian or Alaska Native,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Asian,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Disability-With IEP (Total),N/A
20162017,,---District Total---,FOUR YEAR,Met Target,English Learners,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Female,No
20162017,,---District Total---,FOUR YEAR,Met Target,Free/Reduced-Price Meals,No
20162017,,---District Total---,FOUR YEAR,Met Target,GAP,No
20162017,,---District Total---,FOUR YEAR,Met Target,Hispanic,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Male,No
20162017,,---District Total---,FOUR YEAR,Met Target,Migrant,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Native Hawaiian or Other Pacific Islander,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,Two or more races,N/A
20162017,,---District Total---,FOUR YEAR,Met Target,White (Non-Hispanic),No
20162017,,---District Total---,FOUR YEAR,Numerator Count,African American,
20162017,,---District Total---,FOUR YEAR,Numerator Count,All Students,34
20162017,,---District Total---,FOUR YEAR,Numerator Count,American Indian or Alaska Native,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Asian,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Disability-With IEP (Total),***
20162017,,---District Total---,FOUR YEAR,Numerator Count,Female,17
20162017,,---District Total---,FOUR YEAR,Numerator Count,Free/Reduced-Price Meals,13
20162017,,---District Total---,FOUR YEAR,Numerator Count,GAP,15
20162017,,---District Total---,FOUR YEAR,Numerator Count,Hispanic,***
20162017,,---District Total---,FOUR YEAR,Numerator Count,Limited English Proficiency,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Male,17
20162017,,---District Total---,FOUR YEAR,Numerator Count,Migrant,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FOUR YEAR,Numerator Count,Two or more races,
20162017,,---District Total---,FOUR YEAR,Numerator Count,White (Non-Hispanic),32
20162017,,---District Total---,FOUR YEAR,Denominator Count,African American,
20162017,,---District Total---,FOUR YEAR,Denominator Count,All Students,38
20162017,,---District Total---,FOUR YEAR,Denominator Count,American Indian or Alaska Native,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Asian,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Disability-With IEP (Total),***
20162017,,---District Total---,FOUR YEAR,Denominator Count,Female,19
20162017,,---District Total---,FOUR YEAR,Denominator Count,Free/Reduced-Price Meals,16
20162017,,---District Total---,FOUR YEAR,Denominator Count,GAP,19
20162017,,---District Total---,FOUR YEAR,Denominator Count,Hispanic,***
20162017,,---District Total---,FOUR YEAR,Denominator Count,Limited English Proficiency,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Male,19
20162017,,---District Total---,FOUR YEAR,Denominator Count,Migrant,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FOUR YEAR,Denominator Count,Two or more races,
20162017,,---District Total---,FOUR YEAR,Denominator Count,White (Non-Hispanic),36
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,African American,***
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,All Students,88.9
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,Asian,
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,Disability-With IEP (Total),100.0
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,English Learners,
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,Female,86.9
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,92.2
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,GAP,93.0
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,Hispanic,***
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,Male,91.1
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,Migrant,***
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,Two or more races,***
20162017,040,Harrison County High School,FIVE YEAR,Actual Score,White (Non-Hispanic),88.8
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,African American,***
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,All Students,185
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,Asian,
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,Disability-With IEP (Total),13
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,Female,93
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,83
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,GAP,93
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,Hispanic,***
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,Limited English Proficiency,
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,Male,92
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,Migrant,***
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,Two or more races,***
20162017,040,Harrison County High School,FIVE YEAR,Numerator Count,White (Non-Hispanic),167
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,African American,***
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,All Students,208
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,Asian,
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,Disability-With IEP (Total),13
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,Female,107
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,90
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,GAP,100
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,Hispanic,***
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,Limited English Proficiency,
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,Male,101
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,Migrant,***
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,Two or more races,***
20162017,040,Harrison County High School,FIVE YEAR,Denominator Count,White (Non-Hispanic),188
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,African American,
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,All Students,92.4
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,American Indian or Alaska Native,
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,Asian,
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,Disability-With IEP (Total),91.6
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,English Learners,
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,Female,92.4
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,Free/Reduced-Price Meals,88.7
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,GAP,88.6
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,Hispanic,
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,Male,92.5
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,Migrant,
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,Native Hawaiian or Other Pacific Islander,
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,Two or more races,
20162017,040,Harrison County High School,FOUR YEAR,Delivery Target,White (Non-Hispanic),92.5
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,African American,***
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,All Students,93.5
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,American Indian or Alaska Native,
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,Asian,
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,Disability-With IEP (Total),82.4
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,English Learners,
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,Female,96.6
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,Free/Reduced-Price Meals,90.5
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,GAP,91.0
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,Hispanic,***
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,Male,90.8
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,Migrant,***
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,Two or more races,***
20162017,040,Harrison County High School,FOUR YEAR,Actual Score,White (Non-Hispanic),93.1
20162017,040,Harrison County High School,FOUR YEAR,Met Target,African American,N/A
20162017,040,Harrison County High School,FOUR YEAR,Met Target,All Students,Yes
20162017,040,Harrison County High School,FOUR YEAR,Met Target,American Indian or Alaska Native,N/A
20162017,040,Harrison County High School,FOUR YEAR,Met Target,Asian,N/A
20162017,040,Harrison County High School,FOUR YEAR,Met Target,Disability-With IEP (Total),No
20162017,040,Harrison County High School,FOUR YEAR,Met Target,English Learners,N/A
20162017,040,Harrison County High School,FOUR YEAR,Met Target,Female,Yes
20162017,040,Harrison County High School,FOUR YEAR,Met Target,Free/Reduced-Price Meals,Yes
20162017,040,Harrison County High School,FOUR YEAR,Met Target,GAP,Yes
20162017,040,Harrison County High School,FOUR YEAR,Met Target,Hispanic,N/A
20162017,040,Harrison County High School,FOUR YEAR,Met Target,Male,No
20162017,040,Harrison County High School,FOUR YEAR,Met Target,Migrant,N/A
20162017,040,Harrison County High School,FOUR YEAR,Met Target,Native Hawaiian or Other Pacific Islander,N/A
20162017,040,Harrison County High School,FOUR YEAR,Met Target,Two or more races,N/A
20162017,040,Harrison County High School,FOUR YEAR,Met Target,White (Non-Hispanic),Yes
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,African American,***
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,All Students,174
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,American Indian or Alaska Native,
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,Asian,
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,Disability-With IEP (Total),14
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,Female,85
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,Free/Reduced-Price Meals,76
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,GAP,81
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,Hispanic,***
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,Limited English Proficiency,
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,Male,89
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,Migrant,***
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,Two or more races,***
20162017,040,Harrison County High School,FOUR YEAR,Numerator Count,White (Non-Hispanic),162
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,African American,***
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,All Students,186
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,American Indian or Alaska Native,
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,Asian,
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,Disability-With IEP (Total),17
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,Female,88
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,Free/Reduced-Price Meals,84
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,GAP,89
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,Hispanic,***
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,Limited English Proficiency,
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,Male,98
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,Migrant,***
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,Two or more races,***
20162017,040,Harrison County High School,FOUR YEAR,Denominator Count,White (Non-Hispanic),174
20162017,,---District Total---,FIVE YEAR,Actual Score,African American,***
20162017,,---District Total---,FIVE YEAR,Actual Score,All Students,88.9
20162017,,---District Total---,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20162017,,---District Total---,FIVE YEAR,Actual Score,Asian,
20162017,,---District Total---,FIVE YEAR,Actual Score,Disability-With IEP (Total),100.0
20162017,,---District Total---,FIVE YEAR,Actual Score,English Learners,
20162017,,---District Total---,FIVE YEAR,Actual Score,Female,87.5
20162017,,---District Total---,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,92.3
20162017,,---District Total---,FIVE YEAR,Actual Score,GAP,93.0
20162017,,---District Total---,FIVE YEAR,Actual Score,Hispanic,***
20162017,,---District Total---,FIVE YEAR,Actual Score,Male,90.4
20162017,,---District Total---,FIVE YEAR,Actual Score,Migrant,***
20162017,,---District Total---,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20162017,,---District Total---,FIVE YEAR,Actual Score,Two or more races,***
20162017,,---District Total---,FIVE YEAR,Actual Score,White (Non-Hispanic),88.8
20162017,,---District Total---,FIVE YEAR,Numerator Count,African American,***
20162017,,---District Total---,FIVE YEAR,Numerator Count,All Students,201
