SCH_YEAR,SCH_NAME,SCH_CD,GRAD_TARGETS,DISAGG_LABEL,FOUR_YR_GRADRATE
20132014,North Laurel High School,311205,Delivery Target,White (Non-Hispanic),
20132014,North Laurel High School,311205,Actual Score,African American,***
20132014,North Laurel High School,311205,Numerator Count,African American,***
20132014,North Laurel High School,311205,Met Target,African American,
20132014,North Laurel High School,311205,Denominator Count,African American,***
20132014,North Laurel High School,311205,Delivery Target,African American,
20132014,North Laurel High School,311205,Actual Score,Hispanic,***
20132014,North Laurel High School,311205,Met Target,Hispanic,
20132014,North Laurel High School,311205,Denominator Count,Hispanic,***
20132014,North Laurel High School,311205,Delivery Target,Hispanic,
20132014,North Laurel High School,311205,Numerator Count,Hispanic,***
20132014,North Laurel High School,311205,Delivery Target,Asian,
20132014,North Laurel High School,311205,Denominator Count,Asian,***
20132014,North Laurel High School,311205,Met Target,Asian,
20132014,North Laurel High School,311205,Numerator Count,Asian,***
20132014,North Laurel High School,311205,Actual Score,Asian,***
20132014,North Laurel High School,311205,Actual Score,American Indian or Alaska Native,***
20132014,North Laurel High School,311205,Denominator Count,American Indian or Alaska Native,***
20132014,North Laurel High School,311205,Numerator Count,American Indian or Alaska Native,***
20132014,North Laurel High School,311205,Met Target,American Indian or Alaska Native,
20132014,North Laurel High School,311205,Delivery Target,American Indian or Alaska Native,
20132014,North Laurel High School,311205,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,North Laurel High School,311205,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,North Laurel High School,311205,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,North Laurel High School,311205,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,North Laurel High School,311205,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,North Laurel High School,311205,Delivery Target,Two or more races,
20132014,North Laurel High School,311205,Actual Score,Two or more races,***
20132014,North Laurel High School,311205,Numerator Count,Two or more races,***
20132014,North Laurel High School,311205,Met Target,Two or more races,
20132014,North Laurel High School,311205,Denominator Count,Two or more races,***
20132014,North Laurel High School,311205,Actual Score,Migrant,
20132014,North Laurel High School,311205,Numerator Count,Migrant,
20132014,North Laurel High School,311205,Met Target,Migrant,
20132014,North Laurel High School,311205,Delivery Target,Migrant,
20132014,North Laurel High School,311205,Denominator Count,Migrant,
20132014,North Laurel High School,311205,Denominator Count,Limited English Proficiency,
20132014,North Laurel High School,311205,Delivery Target,Limited English Proficiency,
20132014,North Laurel High School,311205,Met Target,Limited English Proficiency,
20132014,North Laurel High School,311205,Actual Score,Limited English Proficiency,
20132014,North Laurel High School,311205,Numerator Count,Limited English Proficiency,
20132014,North Laurel High School,311205,Met Target,Free/Reduced-Price Meals,
20132014,North Laurel High School,311205,Denominator Count,Free/Reduced-Price Meals,181
20132014,North Laurel High School,311205,Delivery Target,Free/Reduced-Price Meals,
20132014,North Laurel High School,311205,Numerator Count,Free/Reduced-Price Meals,153
20132014,North Laurel High School,311205,Actual Score,Free/Reduced-Price Meals,84.5
20132014,North Laurel High School,311205,Denominator Count,Disability-With IEP (Total),43
20132014,North Laurel High School,311205,Met Target,Disability-With IEP (Total),
20132014,North Laurel High School,311205,Actual Score,Disability-With IEP (Total),79.1
20132014,North Laurel High School,311205,Numerator Count,Disability-With IEP (Total),34
20132014,North Laurel High School,311205,Delivery Target,Disability-With IEP (Total),
20132014,North Laurel High School,311205,Numerator Count,GAP,163
20132014,North Laurel High School,311205,Delivery Target,GAP,
20132014,North Laurel High School,311205,Actual Score,GAP,84.9
20132014,North Laurel High School,311205,Denominator Count,GAP,192
20132014,North Laurel High School,311205,Met Target,GAP,
20132014,South Laurel High School,311210,Numerator Count,All Students,238
20132014,South Laurel High School,311210,Denominator Count,All Students,274
20132014,South Laurel High School,311210,Actual Score,All Students,86.9
20132014,South Laurel High School,311210,Delivery Target,All Students,
20132014,South Laurel High School,311210,Met Target,All Students,
20132014,South Laurel High School,311210,Met Target,Male,
20132014,South Laurel High School,311210,Actual Score,Male,82.8
20132014,South Laurel High School,311210,Numerator Count,Male,106
20132014,South Laurel High School,311210,Delivery Target,Male,
20132014,South Laurel High School,311210,Denominator Count,Male,128
20132014,South Laurel High School,311210,Denominator Count,Female,146
20132014,South Laurel High School,311210,Delivery Target,Female,
20132014,South Laurel High School,311210,Numerator Count,Female,132
20132014,South Laurel High School,311210,Met Target,Female,
20132014,South Laurel High School,311210,Actual Score,Female,90.4
20132014,South Laurel High School,311210,Numerator Count,White (Non-Hispanic),231
20132014,South Laurel High School,311210,Actual Score,White (Non-Hispanic),86.8
20132014,South Laurel High School,311210,Met Target,White (Non-Hispanic),
20132014,South Laurel High School,311210,Delivery Target,White (Non-Hispanic),
20132014,South Laurel High School,311210,Denominator Count,White (Non-Hispanic),266
20132014,South Laurel High School,311210,Actual Score,African American,***
20132014,South Laurel High School,311210,Met Target,African American,
20132014,South Laurel High School,311210,Denominator Count,African American,***
20132014,South Laurel High School,311210,Numerator Count,African American,***
20132014,South Laurel High School,311210,Delivery Target,African American,
20132014,South Laurel High School,311210,Delivery Target,Hispanic,
20132014,South Laurel High School,311210,Met Target,Hispanic,
20132014,South Laurel High School,311210,Denominator Count,Hispanic,***
20132014,South Laurel High School,311210,Numerator Count,Hispanic,***
20132014,South Laurel High School,311210,Actual Score,Hispanic,***
20132014,South Laurel High School,311210,Numerator Count,Asian,***
20132014,South Laurel High School,311210,Delivery Target,Asian,
20132014,South Laurel High School,311210,Denominator Count,Asian,***
20132014,South Laurel High School,311210,Met Target,Asian,
20132014,South Laurel High School,311210,Actual Score,Asian,***
20132014,South Laurel High School,311210,Numerator Count,American Indian or Alaska Native,***
20132014,South Laurel High School,311210,Delivery Target,American Indian or Alaska Native,
20132014,South Laurel High School,311210,Met Target,American Indian or Alaska Native,
20132014,South Laurel High School,311210,Actual Score,American Indian or Alaska Native,***
20132014,South Laurel High School,311210,Denominator Count,American Indian or Alaska Native,***
20132014,South Laurel High School,311210,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,South Laurel High School,311210,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,South Laurel High School,311210,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,South Laurel High School,311210,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,South Laurel High School,311210,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,South Laurel High School,311210,Denominator Count,Two or more races,***
20132014,South Laurel High School,311210,Met Target,Two or more races,
20132014,South Laurel High School,311210,Delivery Target,Two or more races,
20132014,South Laurel High School,311210,Actual Score,Two or more races,***
20132014,South Laurel High School,311210,Numerator Count,Two or more races,***
20132014,South Laurel High School,311210,Delivery Target,Migrant,
20132014,South Laurel High School,311210,Numerator Count,Migrant,
20132014,South Laurel High School,311210,Denominator Count,Migrant,
20132014,South Laurel High School,311210,Actual Score,Migrant,
20132014,South Laurel High School,311210,Met Target,Migrant,
20132014,South Laurel High School,311210,Actual Score,Limited English Proficiency,
20132014,South Laurel High School,311210,Numerator Count,Limited English Proficiency,
20132014,South Laurel High School,311210,Met Target,Limited English Proficiency,
20132014,South Laurel High School,311210,Denominator Count,Limited English Proficiency,
20132014,South Laurel High School,311210,Delivery Target,Limited English Proficiency,
20132014,South Laurel High School,311210,Numerator Count,Free/Reduced-Price Meals,115
20132014,South Laurel High School,311210,Met Target,Free/Reduced-Price Meals,
20132014,South Laurel High School,311210,Denominator Count,Free/Reduced-Price Meals,144
20132014,South Laurel High School,311210,Delivery Target,Free/Reduced-Price Meals,
20132014,South Laurel High School,311210,Actual Score,Free/Reduced-Price Meals,79.9
20132014,South Laurel High School,311210,Delivery Target,Disability-With IEP (Total),
20132014,South Laurel High School,311210,Denominator Count,Disability-With IEP (Total),25
20132014,South Laurel High School,311210,Met Target,Disability-With IEP (Total),
20132014,South Laurel High School,311210,Actual Score,Disability-With IEP (Total),84.0
20132014,South Laurel High School,311210,Numerator Count,Disability-With IEP (Total),21
20132014,South Laurel High School,311210,Delivery Target,GAP,
20132014,South Laurel High School,311210,Denominator Count,GAP,152
20132014,South Laurel High School,311210,Actual Score,GAP,80.9
20132014,South Laurel High School,311210,Numerator Count,GAP,123
20132014,South Laurel High School,311210,Met Target,GAP,
20132014,---District Total---,311,Numerator Count,All Students,609
20132014,---District Total---,311,Denominator Count,All Students,715
20132014,---District Total---,311,Met Target,All Students,
20132014,---District Total---,311,Actual Score,All Students,85.2
20132014,---District Total---,311,Delivery Target,All Students,
20132014,---District Total---,311,Delivery Target,Male,
20132014,---District Total---,311,Met Target,Male,
20132014,---District Total---,311,Denominator Count,Male,352
20132014,---District Total---,311,Numerator Count,Male,293
20132014,---District Total---,311,Actual Score,Male,83.2
20132014,---District Total---,311,Met Target,Female,
20132014,---District Total---,311,Delivery Target,Female,
20132014,---District Total---,311,Denominator Count,Female,363
20132014,---District Total---,311,Actual Score,Female,87.1
20132014,---District Total---,311,Numerator Count,Female,316
20132014,---District Total---,311,Numerator Count,White (Non-Hispanic),585
20132014,---District Total---,311,Delivery Target,White (Non-Hispanic),
20132014,---District Total---,311,Met Target,White (Non-Hispanic),
20132014,---District Total---,311,Denominator Count,White (Non-Hispanic),689
20132014,---District Total---,311,Actual Score,White (Non-Hispanic),84.9
20132014,---District Total---,311,Met Target,African American,
20132014,---District Total---,311,Delivery Target,African American,
20132014,---District Total---,311,Actual Score,African American,92.3
20132014,---District Total---,311,Denominator Count,African American,13
20132014,---District Total---,311,Numerator Count,African American,12
20132014,---District Total---,311,Delivery Target,Hispanic,
